"","gutenberg_id","text"
"2809",5230,"Gawd's sake--!"""
"2810",5230,""
"2811",5230,"""Here you are,"" said the barman. ""Come in here."" And he held up the"
"2812",5230,"flap of the bar."
"2813",5230,""
"2814",5230,"Mr. Marvel rushed behind the bar as the summons outside was"
"2815",5230,"repeated. ""Don't open the door,"" he screamed. ""_Please_ don't open"
"2816",5230,"the door. _Where_ shall I hide?"""
"2817",5230,""
"2818",5230,"""This, this Invisible Man, then?"" asked the man with the black"
"2819",5230,"beard, with one hand behind him. ""I guess it's about time we saw"
"2820",5230,"him."""
"2821",5230,""
"2822",5230,"The window of the inn was suddenly smashed in, and there was a"
"2823",5230,"screaming and running to and fro in the street. The policeman had"
"2824",5230,"been standing on the settee staring out, craning to see who was at"
"2825",5230,"the door. He got down with raised eyebrows. ""It's that,"" he said."
"2826",5230,"The barman stood in front of the bar-parlour door which was now"
"2827",5230,"locked on Mr. Marvel, stared at the smashed window, and came round"
"2828",5230,"to the two other men."
"2829",5230,""
"2830",5230,"Everything was suddenly quiet. ""I wish I had my truncheon,"" said"
"2831",5230,"the policeman, going irresolutely to the door. ""Once we open, in he"
"2832",5230,"comes. There's no stopping him."""
"2833",5230,""
"2834",5230,"""Don't you be in too much hurry about that door,"" said the anaemic"
"2835",5230,"cabman, anxiously."
"2836",5230,""
"2837",5230,"""Draw the bolts,"" said the man with the black beard, ""and if he"
"2838",5230,"comes--"" He showed a revolver in his hand."
"2839",5230,""
"2840",5230,"""That won't do,"" said the policeman; ""that's murder."""
"2841",5230,""
"2842",5230,"""I know what country I'm in,"" said the man with the beard. ""I'm"
"2843",5230,"going to let off at his legs. Draw the bolts."""
"2844",5230,""
"2845",5230,"""Not with that blinking thing going off behind me,"" said the"
"2846",5230,"barman, craning over the blind."
"2847",5230,""
"2848",5230,"""Very well,"" said the man with the black beard, and stooping down,"
"2849",5230,"revolver ready, drew them himself. Barman, cabman, and policeman"
"2850",5230,"faced about."
"2851",5230,""
"2852",5230,"""Come in,"" said the bearded man in an undertone, standing back and"
"2853",5230,"facing the unbolted doors with his pistol behind him. No one came"
"2854",5230,"in, the door remained closed. Five minutes afterwards when a second"
"2855",5230,"cabman pushed his head in cautiously, they were still waiting, and"
"2856",5230,"an anxious face peered out of the bar-parlour and supplied"
"2857",5230,"information. ""Are all the doors of the house shut?"" asked Marvel."
"2858",5230,"""He's going round--prowling round. He's as artful as the devil."""
"2859",5230,""
"2860",5230,"""Good Lord!"" said the burly barman. ""There's the back! Just watch"
"2861",5230,"them doors! I say--!"" He looked about him helplessly. The"
"2862",5230,"bar-parlour door slammed and they heard the key turn. ""There's"
"2863",5230,"the yard door and the private door. The yard door--"""
"2864",5230,""
"2865",5230,"He rushed out of the bar."
"2866",5230,""
"2867",5230,"In a minute he reappeared with a carving-knife in his hand. ""The"
"2868",5230,"yard door was open!"" he said, and his fat underlip dropped. ""He may"
"2869",5230,"be in the house now!"" said the first cabman."
"2870",5230,""
"2871",5230,"""He's not in the kitchen,"" said the barman. ""There's two women"
"2872",5230,"there, and I've stabbed every inch of it with this little beef"
"2873",5230,"slicer. And they don't think he's come in. They haven't noticed--"""
"2874",5230,""
"2875",5230,"""Have you fastened it?"" asked the first cabman."
"2876",5230,""
"2877",5230,"""I'm out of frocks,"" said the barman."
"2878",5230,""
"2879",5230,"The man with the beard replaced his revolver. And even as he did so"
"2880",5230,"the flap of the bar was shut down and the bolt clicked, and then"
"2881",5230,"with a tremendous thud the catch of the door snapped and the"
"2882",5230,"bar-parlour door burst open. They heard Marvel squeal like a caught"
"2883",5230,"leveret, and forthwith they were clambering over the bar to his"
"2884",5230,"rescue. The bearded man's revolver cracked and the looking-glass at"
"2885",5230,"the back of the parlour starred and came smashing and tinkling down."
"2886",5230,""
"2887",5230,"As the barman entered the room he saw Marvel, curiously crumpled up"
"2888",5230,"and struggling against the door that led to the yard and kitchen."
"2889",5230,"The door flew open while the barman hesitated, and Marvel was"
"2890",5230,"dragged into the kitchen. There was a scream and a clatter of pans."
"2891",5230,"Marvel, head down, and lugging back obstinately, was forced to the"
"2892",5230,"kitchen door, and the bolts were drawn."
"2893",5230,""
"2894",5230,"Then the policeman, who had been trying to pass the barman, rushed"
"2895",5230,"in, followed by one of the cabmen, gripped the wrist of the"
"2896",5230,"invisible hand that collared Marvel, was hit in the face and went"
"2897",5230,"reeling back. The door opened, and Marvel made a frantic effort to"
"2898",5230,"obtain a lodgment behind it. Then the cabman collared something."
"2899",5230,"""I got him,"" said the cabman. The barman's red hands came clawing"
"2900",5230,"at the unseen. ""Here he is!"" said the barman."
"2901",5230,""
"2902",5230,"Mr. Marvel, released, suddenly dropped to the ground and made an"
"2903",5230,"attempt to crawl behind the legs of the fighting men. The struggle"
"2904",5230,"blundered round the edge of the door. The voice of the Invisible"
"2905",5230,"Man was heard for the first time, yelling out sharply, as the"
"2906",5230,"policeman trod on his foot. Then he cried out passionately and"
"2907",5230,"his fists flew round like flails. The cabman suddenly whooped"
"2908",5230,"and doubled up, kicked under the diaphragm. The door into the"
"2909",5230,"bar-parlour from the kitchen slammed and covered Mr. Marvel's"
"2910",5230,"retreat. The men in the kitchen found themselves clutching at and"
"2911",5230,"struggling with empty air."
"2912",5230,""
"2913",5230,"""Where's he gone?"" cried the man with the beard. ""Out?"""
"2914",5230,""
"2915",5230,"""This way,"" said the policeman, stepping into the yard and"
"2916",5230,"stopping."
"2917",5230,""
"2918",5230,"A piece of tile whizzed by his head and smashed among the crockery"
"2919",5230,"on the kitchen table."
"2920",5230,""
"2921",5230,"""I'll show him,"" shouted the man with the black beard, and suddenly"
"2922",5230,"a steel barrel shone over the policeman's shoulder, and five"
"2923",5230,"bullets had followed one another into the twilight whence the"
"2924",5230,"missile had come. As he fired, the man with the beard moved his"
"2925",5230,"hand in a horizontal curve, so that his shots radiated out into the"
"2926",5230,"narrow yard like spokes from a wheel."
"2927",5230,""
"2928",5230,"A silence followed. ""Five cartridges,"" said the man with the black"
"2929",5230,"beard. ""That's the best of all. Four aces and a joker. Get a"
"2930",5230,"lantern, someone, and come and feel about for his body."""
"2931",5230,""
"2932",5230,""
"2933",5230,""
"2934",5230,"CHAPTER XVII"
"2935",5230,""
"2936",5230,"DR. KEMP'S VISITOR"
"2937",5230,""
"2938",5230,""
"2939",5230,"Dr. Kemp had continued writing in his study until the shots"
"2940",5230,"aroused him. Crack, crack, crack, they came one after the other."
"2941",5230,""
"2942",5230,"""Hullo!"" said Dr. Kemp, putting his pen into his mouth again and"
"2943",5230,"listening. ""Who's letting off revolvers in Burdock? What are the"
"2944",5230,"asses at now?"""
"2945",5230,""
"2946",5230,"He went to the south window, threw it up, and leaning out stared"
"2947",5230,"down on the network of windows, beaded gas-lamps and shops, with its"
"2948",5230,"black interstices of roof and yard that made up the town at night."
"2949",5230,"""Looks like a crowd down the hill,"" he said, ""by 'The Cricketers,'"""
"2950",5230,"and remained watching. Thence his eyes wandered over the town to far"
"2951",5230,"away where the ships' lights shone, and the pier glowed--a little"
"2952",5230,"illuminated, facetted pavilion like a gem of yellow light. The moon"
"2953",5230,"in its first quarter hung over the westward hill, and the stars were"
"2954",5230,"clear and almost tropically bright."
"2955",5230,""
"2956",5230,"After five minutes, during which his mind had travelled into a"
"2957",5230,"remote speculation of social conditions of the future, and lost"
"2958",5230,"itself at last over the time dimension, Dr. Kemp roused himself"
"2959",5230,"with a sigh, pulled down the window again, and returned to his"
"2960",5230,"writing desk."
"2961",5230,""
"2962",5230,"It must have been about an hour after this that the front-door bell"
"2963",5230,"rang. He had been writing slackly, and with intervals of"
"2964",5230,"abstraction, since the shots. He sat listening. He heard the servant"
"2965",5230,"answer the door, and waited for her feet on the staircase, but she"
"2966",5230,"did not come. ""Wonder what that was,"" said Dr. Kemp."
"2967",5230,""
"2968",5230,"He tried to resume his work, failed, got up, went downstairs from"
"2969",5230,"his study to the landing, rang, and called over the balustrade to"
"2970",5230,"the housemaid as she appeared in the hall below. ""Was that a"
"2971",5230,"letter?"" he asked."
"2972",5230,""
"2973",5230,"""Only a runaway ring, sir,"" she answered."
"2974",5230,""
"2975",5230,"""I'm restless to-night,"" he said to himself. He went back to his"
"2976",5230,"study, and this time attacked his work resolutely. In a little"
"2977",5230,"while he was hard at work again, and the only sounds in the room"
"2978",5230,"were the ticking of the clock and the subdued shrillness of his"
"2979",5230,"quill, hurrying in the very centre of the circle of light his"
"2980",5230,"lampshade threw on his table."
"2981",5230,""
"2982",5230,"It was two o'clock before Dr. Kemp had finished his work for the"
"2983",5230,"night. He rose, yawned, and went downstairs to bed. He had already"
"2984",5230,"removed his coat and vest, when he noticed that he was thirsty. He"
"2985",5230,"took a candle and went down to the dining-room in search of a"
"2986",5230,"syphon and whiskey."
"2987",5230,""
"2988",5230,"Dr. Kemp's scientific pursuits have made him a very observant"
"2989",5230,"man, and as he recrossed the hall, he noticed a dark spot on the"
"2990",5230,"linoleum near the mat at the foot of the stairs. He went on"
"2991",5230,"upstairs, and then it suddenly occurred to him to ask himself what"
"2992",5230,"the spot on the linoleum might be. Apparently some subconscious"
"2993",5230,"element was at work. At any rate, he turned with his burden, went"
"2994",5230,"back to the hall, put down the syphon and whiskey, and bending"
"2995",5230,"down, touched the spot. Without any great surprise he found it had"
"2996",5230,"the stickiness and colour of drying blood."
"2997",5230,""
"2998",5230,"He took up his burden again, and returned upstairs, looking about"
"2999",5230,"him and trying to account for the blood-spot. On the landing he saw"
"3000",5230,"something and stopped astonished. The door-handle of his own room"
"3001",5230,"was blood-stained."
"3002",5230,""
"3003",5230,"He looked at his own hand. It was quite clean, and then he"
"3004",5230,"remembered that the door of his room had been open when he came down"
"3005",5230,"from his study, and that consequently he had not touched the handle"
"3006",5230,"at all. He went straight into his room, his face quite calm--perhaps"
"3007",5230,"a trifle more resolute than usual. His glance, wandering"
"3008",5230,"inquisitively, fell on the bed. On the counterpane was a mess of"
"3009",5230,"blood, and the sheet had been torn. He had not noticed this before"
"3010",5230,"because he had walked straight to the dressing-table. On the further"
"3011",5230,"side the bedclothes were depressed as if someone had been recently"
"3012",5230,"sitting there."
"3013",5230,""
"3014",5230,"Then he had an odd impression that he had heard a low voice say,"
"3015",5230,"""Good Heavens!--Kemp!"" But Dr. Kemp was no believer in voices."
"3016",5230,""
"3017",5230,"He stood staring at the tumbled sheets. Was that really a voice? He"
"3018",5230,"looked about again, but noticed nothing further than the disordered"
"3019",5230,"and blood-stained bed. Then he distinctly heard a movement across"
"3020",5230,"the room, near the wash-hand stand. All men, however highly"
"3021",5230,"educated, retain some superstitious inklings. The feeling that is"
"3022",5230,"called ""eerie"" came upon him. He closed the door of the room, came"
"3023",5230,"forward to the dressing-table, and put down his burdens. Suddenly,"
"3024",5230,"with a start, he perceived a coiled and blood-stained bandage of"
"3025",5230,"linen rag hanging in mid-air, between him and the wash-hand stand."
"3026",5230,""
"3027",5230,"He stared at this in amazement. It was an empty bandage, a bandage"
"3028",5230,"properly tied but quite empty. He would have advanced to grasp it,"
"3029",5230,"but a touch arrested him, and a voice speaking quite close to him."
"3030",5230,""
"3031",5230,"""Kemp!"" said the Voice."
"3032",5230,""
"3033",5230,"""Eh?"" said Kemp, with his mouth open."
"3034",5230,""
"3035",5230,"""Keep your nerve,"" said the Voice. ""I'm an Invisible Man."""
"3036",5230,""
"3037",5230,"Kemp made no answer for a space, simply stared at the bandage."
"3038",5230,"""Invisible Man,"" he said."
"3039",5230,""
"3040",5230,"""I am an Invisible Man,"" repeated the Voice."
"3041",5230,""
"3042",5230,"The story he had been active to ridicule only that morning rushed"
"3043",5230,"through Kemp's brain. He does not appear to have been either very"
"3044",5230,"much frightened or very greatly surprised at the moment."
"3045",5230,"Realisation came later."
"3046",5230,""
"3047",5230,"""I thought it was all a lie,"" he said. The thought uppermost in his"
"3048",5230,"mind was the reiterated arguments of the morning. ""Have you a"
"3049",5230,"bandage on?"" he asked."
"3050",5230,""
"3051",5230,"""Yes,"" said the Invisible Man."
"3052",5230,""
"3053",5230,"""Oh!"" said Kemp, and then roused himself. ""I say!"" he said. ""But"
"3054",5230,"this is nonsense. It's some trick."" He stepped forward suddenly,"
"3055",5230,"and his hand, extended towards the bandage, met invisible fingers."
"3056",5230,""
"3057",5230,"He recoiled at the touch and his colour changed."
"3058",5230,""
"3059",5230,"""Keep steady, Kemp, for God's sake! I want help badly. Stop!"""
"3060",5230,""
"3061",5230,"The hand gripped his arm. He struck at it."
"3062",5230,""
"3063",5230,"""Kemp!"" cried the Voice. ""Kemp! Keep steady!"" and the grip"
"3064",5230,"tightened."
"3065",5230,""
"3066",5230,"A frantic desire to free himself took possession of Kemp. The hand"
"3067",5230,"of the bandaged arm gripped his shoulder, and he was suddenly"
"3068",5230,"tripped and flung backwards upon the bed. He opened his mouth to"
"3069",5230,"shout, and the corner of the sheet was thrust between his teeth."
"3070",5230,"The Invisible Man had him down grimly, but his arms were free and"
"3071",5230,"he struck and tried to kick savagely."
"3072",5230,""
"3073",5230,"""Listen to reason, will you?"" said the Invisible Man, sticking to"
"3074",5230,"him in spite of a pounding in the ribs. ""By Heaven! you'll madden"
"3075",5230,"me in a minute!"
"3076",5230,""
"3077",5230,"""Lie still, you fool!"" bawled the Invisible Man in Kemp's ear."
"3078",5230,""
"3079",5230,"Kemp struggled for another moment and then lay still."
"3080",5230,""
"3081",5230,"""If you shout, I'll smash your face,"" said the Invisible Man,"
"3082",5230,"relieving his mouth."
"3083",5230,""
"3084",5230,"""I'm an Invisible Man. It's no foolishness, and no magic. I really"
"3085",5230,"am an Invisible Man. And I want your help. I don't want to hurt"
"3086",5230,"you, but if you behave like a frantic rustic, I must. Don't you"
"3087",5230,"remember me, Kemp? Griffin, of University College?"""
"3088",5230,""
"3089",5230,"""Let me get up,"" said Kemp. ""I'll stop where I am. And let me sit"
"3090",5230,"quiet for a minute."""
"3091",5230,""
"3092",5230,"He sat up and felt his neck."
"3093",5230,""
"3094",5230,"""I am Griffin, of University College, and I have made myself"
"3095",5230,"invisible. I am just an ordinary man--a man you have known--made"
"3096",5230,"invisible."""
"3097",5230,""
"3098",5230,"""Griffin?"" said Kemp."
"3099",5230,""
"3100",5230,"""Griffin,"" answered the Voice. A younger student than you were,"
"3101",5230,"almost an albino, six feet high, and broad, with a pink and white"
"3102",5230,"face and red eyes, who won the medal for chemistry."""
"3103",5230,""
"3104",5230,"""I am confused,"" said Kemp. ""My brain is rioting. What has this to"
"3105",5230,"do with Griffin?"""
"3106",5230,""
"3107",5230,"""I _am_ Griffin."""
"3108",5230,""
"3109",5230,"Kemp thought. ""It's horrible,"" he said. ""But what devilry must"
"3110",5230,"happen to make a man invisible?"""
"3111",5230,""
"3112",5230,"""It's no devilry. It's a process, sane and intelligible enough--"""
"3113",5230,""
"3114",5230,"""It's horrible!"" said Kemp. ""How on earth--?"""
"3115",5230,""
"3116",5230,"""It's horrible enough. But I'm wounded and in pain, and tired ..."
"3117",5230,"Great God! Kemp, you are a man. Take it steady. Give me some food"
"3118",5230,"and drink, and let me sit down here."""
"3119",5230,""
"3120",5230,"Kemp stared at the bandage as it moved across the room, then saw a"
"3121",5230,"basket chair dragged across the floor and come to rest near the bed."
"3122",5230,"It creaked, and the seat was depressed the quarter of an inch or so."
"3123",5230,"He rubbed his eyes and felt his neck again. ""This beats ghosts,"" he"
"3124",5230,"said, and laughed stupidly."
"3125",5230,""
"3126",5230,"""That's better. Thank Heaven, you're getting sensible!"""
"3127",5230,""
"3128",5230,"""Or silly,"" said Kemp, and knuckled his eyes."
"3129",5230,""
"3130",5230,"""Give me some whiskey. I'm near dead."""
"3131",5230,""
"3132",5230,"""It didn't feel so. Where are you? If I get up shall I run into you?"
"3133",5230,"_There_! all right. Whiskey? Here. Where shall I give it to you?"""
"3134",5230,""
"3135",5230,"The chair creaked and Kemp felt the glass drawn away from him. He"
"3136",5230,"let go by an effort; his instinct was all against it. It came to"
"3137",5230,"rest poised twenty inches above the front edge of the seat of the"
"3138",5230,"chair. He stared at it in infinite perplexity. ""This is--this"
"3139",5230,"must be--hypnotism. You have suggested you are invisible."""
"3140",5230,""
"3141",5230,"""Nonsense,"" said the Voice."
"3142",5230,""
"3143",5230,"""It's frantic."""
"3144",5230,""
"3145",5230,"""Listen to me."""
"3146",5230,""
"3147",5230,"""I demonstrated conclusively this morning,"" began Kemp, ""that"
"3148",5230,"invisibility--"""
"3149",5230,""
"3150",5230,"""Never mind what you've demonstrated!--I'm starving,"" said the"
"3151",5230,"Voice, ""and the night is chilly to a man without clothes."""
"3152",5230,""
"3153",5230,"""Food?"" said Kemp."
"3154",5230,""
"3155",5230,"The tumbler of whiskey tilted itself. ""Yes,"" said the Invisible Man"
"3156",5230,"rapping it down. ""Have you a dressing-gown?"""
"3157",5230,""
"3158",5230,"Kemp made some exclamation in an undertone. He walked to a wardrobe"
"3159",5230,"and produced a robe of dingy scarlet. ""This do?"" he asked. It was"
"3160",5230,"taken from him. It hung limp for a moment in mid-air, fluttered"
"3161",5230,"weirdly, stood full and decorous buttoning itself, and sat down in"
"3162",5230,"his chair. ""Drawers, socks, slippers would be a comfort,"" said the"
"3163",5230,"Unseen, curtly. ""And food."""
"3164",5230,""
"3165",5230,"""Anything. But this is the insanest thing I ever was in, in my"
"3166",5230,"life!"""
"3167",5230,""
"3168",5230,"He turned out his drawers for the articles, and then went downstairs"
"3169",5230,"to ransack his larder. He came back with some cold cutlets and"
"3170",5230,"bread, pulled up a light table, and placed them before his guest."
"3171",5230,"""Never mind knives,"" said his visitor, and a cutlet hung in mid-air,"
"3172",5230,"with a sound of gnawing."
"3173",5230,""
"3174",5230,"""Invisible!"" said Kemp, and sat down on a bedroom chair."
"3175",5230,""
"3176",5230,"""I always like to get something about me before I eat,"" said the"
"3177",5230,"Invisible Man, with a full mouth, eating greedily. ""Queer fancy!"""
"3178",5230,""
"3179",5230,"""I suppose that wrist is all right,"" said Kemp."
"3180",5230,""
"3181",5230,"""Trust me,"" said the Invisible Man."
"3182",5230,""
"3183",5230,"""Of all the strange and wonderful--"""
"3184",5230,""
"3185",5230,"""Exactly. But it's odd I should blunder into _your_ house to get my"
"3186",5230,"bandaging. My first stroke of luck! Anyhow I meant to sleep in this"
"3187",5230,"house to-night. You must stand that! It's a filthy nuisance, my"
"3188",5230,"blood showing, isn't it? Quite a clot over there. Gets visible as"
"3189",5230,"it coagulates, I see. It's only the living tissue I've changed, and"
"3190",5230,"only for as long as I'm alive.... I've been in the house three hours."""
"3191",5230,""
"3192",5230,"""But how's it done?"" began Kemp, in a tone of exasperation."
"3193",5230,"""Confound it! The whole business--it's unreasonable from"
"3194",5230,"beginning to end."""
"3195",5230,""
"3196",5230,"""Quite reasonable,"" said the Invisible Man. ""Perfectly reasonable."""
"3197",5230,""
"3198",5230,"He reached over and secured the whiskey bottle. Kemp stared at the"
"3199",5230,"devouring dressing gown. A ray of candle-light penetrating a torn"
"3200",5230,"patch in the right shoulder, made a triangle of light under the"
"3201",5230,"left ribs. ""What were the shots?"" he asked. ""How did the shooting"
"3202",5230,"begin?"""
"3203",5230,""
"3204",5230,"""There was a real fool of a man--a sort of confederate of"
"3205",5230,"mine--curse him!--who tried to steal my money. _Has_ done so."""
"3206",5230,""
"3207",5230,"""Is _he_ invisible too?"""
"3208",5230,""
"3209",5230,"""No."""
"3210",5230,""
"3211",5230,"""Well?"""
"3212",5230,""
"3213",5230,"""Can't I have some more to eat before I tell you all that? I'm"
"3214",5230,"hungry--in pain. And you want me to tell stories!"""
"3215",5230,""
"3216",5230,"Kemp got up. ""_You_ didn't do any shooting?"" he asked."
"3217",5230,""
"3218",5230,"""Not me,"" said his visitor. ""Some fool I'd never seen fired at"
"3219",5230,"random. A lot of them got scared. They all got scared at me. Curse"
"3220",5230,"them!--I say--I want more to eat than this, Kemp."""
"3221",5230,""
"3222",5230,"""I'll see what there is to eat downstairs,"" said Kemp. ""Not much,"
"3223",5230,"I'm afraid."""
"3224",5230,""
"3225",5230,"After he had done eating, and he made a heavy meal, the Invisible"
"3226",5230,"Man demanded a cigar. He bit the end savagely before Kemp could"
"3227",5230,"find a knife, and cursed when the outer leaf loosened. It was"
"3228",5230,"strange to see him smoking; his mouth, and throat, pharynx and"
"3229",5230,"nares, became visible as a sort of whirling smoke cast."
"3230",5230,""
"3231",5230,"""This blessed gift of smoking!"" he said, and puffed vigorously."
"3232",5230,"""I'm lucky to have fallen upon you, Kemp. You must help me. Fancy"
"3233",5230,"tumbling on you just now! I'm in a devilish scrape--I've been mad,"
"3234",5230,"I think. The things I have been through! But we will do things yet."
"3235",5230,"Let me tell you--"""
"3236",5230,""
"3237",5230,"He helped himself to more whiskey and soda. Kemp got up, looked"
"3238",5230,"about him, and fetched a glass from his spare room. ""It's wild--but"
"3239",5230,"I suppose I may drink."""
"3240",5230,""
"3241",5230,"""You haven't changed much, Kemp, these dozen years. You fair men"
"3242",5230,"don't. Cool and methodical--after the first collapse. I must tell"
"3243",5230,"you. We will work together!"""
"3244",5230,""
"3245",5230,"""But how was it all done?"" said Kemp, ""and how did you get like"
"3246",5230,"this?"""
"3247",5230,""
"3248",5230,"""For God's sake, let me smoke in peace for a little while! And then"
"3249",5230,"I will begin to tell you."""
"3250",5230,""
"3251",5230,"But the story was not told that night. The Invisible Man's wrist"
"3252",5230,"was growing painful; he was feverish, exhausted, and his mind came"
"3253",5230,"round to brood upon his chase down the hill and the struggle about"
"3254",5230,"the inn. He spoke in fragments of Marvel, he smoked faster, his"
"3255",5230,"voice grew angry. Kemp tried to gather what he could."
"3256",5230,""
"3257",5230,"""He was afraid of me, I could see that he was afraid of me,"" said"
"3258",5230,"the Invisible Man many times over. ""He meant to give me the slip--he"
"3259",5230,"was always casting about! What a fool I was!"
"3260",5230,""
"3261",5230,"""The cur!"
"3262",5230,""
"3263",5230,"""I should have killed him!"""
"3264",5230,""
"3265",5230,"""Where did you get the money?"" asked Kemp, abruptly."
"3266",5230,""
"3267",5230,"The Invisible Man was silent for a space. ""I can't tell you"
"3268",5230,"to-night,"" he said."
"3269",5230,""
"3270",5230,"He groaned suddenly and leant forward, supporting his invisible"
"3271",5230,"head on invisible hands. ""Kemp,"" he said, ""I've had no sleep for"
"3272",5230,"near three days, except a couple of dozes of an hour or so. I"
"3273",5230,"must sleep soon."""
"3274",5230,""
"3275",5230,"""Well, have my room--have this room."""
"3276",5230,""
"3277",5230,"""But how can I sleep? If I sleep--he will get away. Ugh! What"
"3278",5230,"does it matter?"""
"3279",5230,""
"3280",5230,"""What's the shot wound?"" asked Kemp, abruptly."
"3281",5230,""
"3282",5230,"""Nothing--scratch and blood. Oh, God! How I want sleep!"""
"3283",5230,""
"3284",5230,"""Why not?"""
"3285",5230,""
"3286",5230,"The Invisible Man appeared to be regarding Kemp. ""Because I've a"
"3287",5230,"particular objection to being caught by my fellow-men,"" he said"
"3288",5230,"slowly."
"3289",5230,""
"3290",5230,"Kemp started."
"3291",5230,""
"3292",5230,"""Fool that I am!"" said the Invisible Man, striking the table"
"3293",5230,"smartly. ""I've put the idea into your head."""
"3294",5230,""
"3295",5230,""
"3296",5230,""
"3297",5230,"CHAPTER XVIII"
"3298",5230,""
"3299",5230,"THE INVISIBLE MAN SLEEPS"
"3300",5230,""
"3301",5230,""
"3302",5230,"Exhausted and wounded as the Invisible Man was, he refused to accept"
"3303",5230,"Kemp's word that his freedom should be respected. He examined the"
"3304",5230,"two windows of the bedroom, drew up the blinds and opened the"
"3305",5230,"sashes, to confirm Kemp's statement that a retreat by them would be"
"3306",5230,"possible. Outside the night was very quiet and still, and the new"
"3307",5230,"moon was setting over the down. Then he examined the keys of the"
"3308",5230,"bedroom and the two dressing-room doors, to satisfy himself that"
"3309",5230,"these also could be made an assurance of freedom. Finally he"
"3310",5230,"expressed himself satisfied. He stood on the hearth rug and Kemp"
"3311",5230,"heard the sound of a yawn."
"3312",5230,""
"3313",5230,"""I'm sorry,"" said the Invisible Man, ""if I cannot tell you all that"
"3314",5230,"I have done to-night. But I am worn out. It's grotesque, no doubt."
"3315",5230,"It's horrible! But believe me, Kemp, in spite of your arguments of"
"3316",5230,"this morning, it is quite a possible thing. I have made a discovery."
"3317",5230,"I meant to keep it to myself. I can't. I must have a partner. And"
"3318",5230,"you.... We can do such things ... But to-morrow. Now, Kemp, I feel"
"3319",5230,"as though I must sleep or perish."""
"3320",5230,""
"3321",5230,"Kemp stood in the middle of the room staring at the headless garment."
"3322",5230,"""I suppose I must leave you,"" he said. ""It's--incredible. Three"
"3323",5230,"things happening like this, overturning all my preconceptions--would"
"3324",5230,"make me insane. But it's real! Is there anything more that I can"
"3325",5230,"get you?"""
"3326",5230,""
"3327",5230,"""Only bid me good-night,"" said Griffin."
"3328",5230,""
"3329",5230,"""Good-night,"" said Kemp, and shook an invisible hand. He walked"
"3330",5230,"sideways to the door. Suddenly the dressing-gown walked quickly"
"3331",5230,"towards him. ""Understand me!"" said the dressing-gown. ""No attempts"
"3332",5230,"to hamper me, or capture me! Or--"""
"3333",5230,""
"3334",5230,"Kemp's face changed a little. ""I thought I gave you my word,"" he"
"3335",5230,"said."
"3336",5230,""
"3337",5230,"Kemp closed the door softly behind him, and the key was turned upon"
"3338",5230,"him forthwith. Then, as he stood with an expression of passive"
"3339",5230,"amazement on his face, the rapid feet came to the door of the"
"3340",5230,"dressing-room and that too was locked. Kemp slapped his brow with"
"3341",5230,"his hand. ""Am I dreaming? Has the world gone mad--or have I?"""
"3342",5230,""
"3343",5230,"He laughed, and put his hand to the locked door. ""Barred out of my"
"3344",5230,"own bedroom, by a flagrant absurdity!"" he said."
"3345",5230,""
"3346",5230,"He walked to the head of the staircase, turned, and stared at the"
"3347",5230,"locked doors. ""It's fact,"" he said. He put his fingers to his"
"3348",5230,"slightly bruised neck. ""Undeniable fact!"
"3349",5230,""
"3350",5230,"""But--"""
"3351",5230,""
"3352",5230,"He shook his head hopelessly, turned, and went downstairs."
"3353",5230,""
"3354",5230,"He lit the dining-room lamp, got out a cigar, and began pacing the"
"3355",5230,"room, ejaculating. Now and then he would argue with himself."
"3356",5230,""
"3357",5230,"""Invisible!"" he said."
"3358",5230,""
"3359",5230,"""Is there such a thing as an invisible animal? ... In the sea, yes."
"3360",5230,"Thousands--millions. All the larvae, all the little nauplii and"
"3361",5230,"tornarias, all the microscopic things, the jelly-fish. In the sea"
"3362",5230,"there are more things invisible than visible! I never thought of"
"3363",5230,"that before. And in the ponds too! All those little pond-life"
"3364",5230,"things--specks of colourless translucent jelly! But in air? No!"
"3365",5230,""
"3366",5230,"""It can't be."
"3367",5230,""
"3368",5230,"""But after all--why not?"
"3369",5230,""
"3370",5230,"""If a man was made of glass he would still be visible."""
"3371",5230,""
"3372",5230,"His meditation became profound. The bulk of three cigars had passed"
"3373",5230,"into the invisible or diffused as a white ash over the carpet before"
"3374",5230,"he spoke again. Then it was merely an exclamation. He turned aside,"
"3375",5230,"walked out of the room, and went into his little consulting-room and"
"3376",5230,"lit the gas there. It was a little room, because Dr. Kemp did not"
"3377",5230,"live by practice, and in it were the day's newspapers. The morning's"
"3378",5230,"paper lay carelessly opened and thrown aside. He caught it up,"
"3379",5230,"turned it over, and read the account of a ""Strange Story from Iping"""
"3380",5230,"that the mariner at Port Stowe had spelt over so painfully to Mr."
"3381",5230,"Marvel. Kemp read it swiftly."
"3382",5230,""
"3383",5230,"""Wrapped up!"" said Kemp. ""Disguised! Hiding it! 'No one seems to"
"3384",5230,"have been aware of his misfortune.' What the devil _is_ his game?"""
"3385",5230,""
"3386",5230,"He dropped the paper, and his eye went seeking. ""Ah!"" he said, and"
"3387",5230,"caught up the _St. James' Gazette_, lying folded up as it arrived."
"3388",5230,"""Now we shall get at the truth,"" said Dr. Kemp. He rent the paper"
"3389",5230,"open; a couple of columns confronted him. ""An Entire Village in"
